구분,질문,답변
전세,"['안녕하세요 ~ 공인중개사무소에 전세 매물을 올려놓았는데,혹시 인터넷에 개별적으로 매물 올리는 방법도 있는지 문의드려요 ~\n']",['']
전세,"['안녕하세요~ 부동산 전세계약을 진행중인데요. 궁금한 점이 있어서요.먼저 현재 상황을 말씀드리면 매매와 전세 시세가 같고, 매매와 전세 계약을 동시에 진행하는 건입니다.그리고 은행대출을 받아 계약을 진행하려고 합니다. 계약 당시 현재 집주인과 새로운 집주인 사이의 매매 계약금 이체 영수증과 소유권 이전 접수증(?)을 보내주면 대출도 나온다고 합니다.은행대출을 받을 수 있는 집이라면 그래도 믿을만 하다고 하여 계약을 진행하였는데요.(임대인쪽의 문제로 대출이 불가 할 시 계약금 전액은 환불한다라는 특약도 넣었습니다.)1. 은행 대출이 가능하면 그래도 믿을만한 계약일까요?그런데 계약하고 며칠 뒤 새로이 집주인이 될 분이 해당 아파트를 시세보다 높게 매매를 내 놓았더라고요.2. 원래 시세보다 높게 매매을 내놓았는데 이게 단순한 갭투자인지 궁금합니다.(매매 공고에 전세계약 안고간다고 명시는 되어있습니다. 해당 전세가 저와의 계약을 말하는 것 같습니다.)\xa0또한3. 전세계약 이후에 집주인이 바뀌게 되면 계약서에 명시된 선순위 권리 및 저에게 불이익이 없는지 궁금합니다ㅠ부동산에 문의를 해보고 싶은데 먼저 해당 상황이 일반적인 것인지 부터 혹은 배경 지식을 알고 문의를 해야 할 것 같아서요.부탁드립니다.!\n']","['너는 지금\n전세금 개념 자체가 없잖아. 임마.\n매매가 80% 산수를 그냥 하라고\n집주인 한테\n전세금이 없다고\n집주인 한테\n전세금이 없다고\n집주인 한테\n전세금이 없다고\n전세보증보험 = 국토부가 설계한 치밀한 대 사기극\n전세보증보험 = 국토부가 설계한 치밀한 대 사기극\n전세보증보험 = 국토부가 설계한 치밀한 대 사기극\n전세보증보험 = 국토부가 설계한 치밀한 대 사기극\n전세보증보험 = 국토부가 설계한 치밀한 대 사기극\n지금 2020년 전국 공시가율 72% 인데\n국토부가 전세보증보험을 150% 까지 들어준다고\n72% X 1.5배 하면\n모조리 역전세야 ^^\n그걸 보험이라고 만든게\n국토부 전세보증보험 ^^\n전세 집주인이 바뀌건 말건,\n법인 집주인이 건 말건,\n신축 이건 말건,\n-> 매수자 집주인 한테 -> 백성의 전세금이 없노라... (이것을 깨닫는 것이 중요하노라...)\n제발 80% 산수를 하거라...\n통촉하거라...\n----------\n전세금 1.40억 안전하려면\n융자 없이\n매매가 1.75억 이상나와야\n집 80% 경매 낙찰로 망해도 안전합니다.\n전세금 2.00억 안전하려면\n융자 없이\n매매가 2.50억 이상나와야\n집 80% 경매 낙찰로 망해도 안전합니다.\n깡통전세 조심하시구요.\n----------\n[1번] 법인 1억 집\n전세 8000 입주\n[2번] 개인 1억 집\n전세 9000 입주\n어디가 더 위험할까요? => 2번이 훨씬 더 위험함\n[3번] 1억 집\n융자 2000\n전세 5000\n=> 합 7000만원\n이런 경우 3번이 제일 안전함\n원리 설명 드린 겁니다.\n융자 적거나 없어도 위험할 수 있다는 뜻입니다.\n----------\n아파트 오피스텔 80%\n원룸 다가구 70~75%\n위 산수를 하지 못하면\n집주인이 바뀌거나 말거나,,,\n백성은 전세 사기를 당하게 되노라...\n제발,,, 통촉,,, 하거라....\n----------\n매매 2.5억\n공시 2.0억 X 150%\n전세 3.0억\n=> 전세 보증보험 가능 + 5000만원 역전세 사기\n[HUG 전세보증보험이 사기인 이유]\n집주인이 임대사업자 여서\n보증보험을 국가가 강제하였으나,\n국가가 설계한 그 전세보증보험은 = 명백한 사기 이노라.\n이유는 공시가 150~190% 까지 보증보험을 들어주는 바람에\n-> 모든 전세금이 공시가격 190% 까지 폭등을 한 것이노라.\n-> 그것이 5년 내내 역전세 사기가 판을 치는 것이노라...\n백성은 사태를 빨리 깨닫고\n부디, 매매가 80% 이하로 전세 계약을 하거라...\n그리고, 앞으로 더 정진토록 하거라...\nHUG전세보증보험, 0원 갭투기를 조장하는 최악의 제도\n(전세대출과 보증보험의 관계)\nhttp://naver.me/IgtykrF4\n----------\n- 집주인 대출 없네요~\n- 전세보증보험 들었네요\n- 1순위 전세권 설정이네요 (확정일자+전입신고)\n-> 그런데 전세사기 당하는 쓰레기 국가\n헬조선, 불지옥, 전세사기 국가 = 대한민국\n전세 근저당 계산 방법 - 전세 사기 당하지 않는 방법\nhttp://naver.me/GEQmeYQ6\n[국가가 조장한 갭투기]\nHUG전세보증보험, 0원 갭투기를 조장하는 최악의 제도\n(전세대출과 보증보험의 관계)\nhttp://naver.me/IgtykrF4\nHUG전세보증보험, 컨설팅 전세사기, 그 실체를 고발합니다.\nhttp://naver.me/G3JfHylq\nHUG전세보증보험 컨설팅 이자지원 사기의 실체 폭로\n(강서구 800채 사기, 국토부가 주범)\nhttp://naver.me/56YjQ1iH\n국토부 공시가 30% 상승 -> 대한민국 모든 전세금 45% 대폭등!\n(HUG전세보증보험 때문에 대폭등!!!)\nhttp://naver.me/G8meluCF\n- 5대그룹 대기업 근무\n- 5대은행 시중은행 근무\n- 국토해양부, 국토연구원 파견 근무\n- HUG보증보험 국가 사기 -> 대한민국 최초로 발견하고 전파한 NEO 앤더슨 교주\n']"
전세,['이번에 전세집을 구햇는데 보증보험 들어준다햇거든요집주인이 75프로 제가 25프로라고 들엇어요입금 계좌가 집주인 계좌던데 이게 맞나요?18만원정도 집주인 계좌로 입금하라던데 맞아요?전세금액이 9천인데 보증금액은 2억7천으로 잡혀잇던데 이건 뭐에요?\n'],"['전세보증보험은 전세계약 시에 전세금을 대신하여 보증해주는 보험입니다. 일반적으로 전세보증보험은 전세금의 일정 비율을 보증해주는데, 집주인이 75%를 부담하고 입주자가 25%를 부담하는 경우도 있습니다. 따라서, 집주인이 입금 계좌를 제공하고 18만원을 입금하라는 것은 일반적인 경우입니다.\n전세금액이 9천이고 보증금액이 2억7천으로 잡혀있다는 것은 전세금의 30배에 해당하는 보증금액을 가입한 것으로 보입니다. 이는 전세보증보험 가입 시에 전세금의 일정 비율에 따라 보증금액이 결정되는데, 일반적으로 30배 정도로 설정됩니다. 이 보증금액은 전세금을 대신하여 입주자의 권익을 보호하기 위한 것입니다.\n전세보증보험에 대한 자세한 내용은 해당 보험사나 중개업소에 문의하시는 것이 좋습니다.\n']"
전세,['전세계약 만기 2달 전에 재계약 의사사 없음을 알려야 세입자가 손해보지않는다는 것은 알고있습니다.만기 6개월 전에 사정으로 인해서 집을 빼야돼서 재계약 없이 다시 들어올 세입자를 구하고있는 중인데요 부동산 분위기때매 안구해지고 있습니다. 원래 만기 한참 전에 뺄때는 중개수수료를 제가 부담해야되는걸루아는데 만기 시점 몇개월 전부터 임대인 부담으로 넘어가나요? 2달 전부터 인가요? 예를 들어 10월 말일이 만기면 8월 말부터는 집주인이 수수료 부담하는건가요? 정확히 기간을 알고싶어 문의드립니다.\n'],['']
전세,"['전세 계약 2년이 도래를 하는 시점이 와서 계약 연장을 해야하는데, 기존 전세 계약과 조건을 바꿔 연장 계약을 진행하려면 부동산을 끼고 계약을 하는지개인 간 거래로 가능한지 지식인분들 도움 요청바랍니다.기존 전세 계약 3.5억원에서변견 계약 1.5억원/월 50만원 반전세 계약으로 변경시기존 계약서에 기입만해서 연장 가능한 부분인지 아니면,새로 부동산끼고 해야는지 궁금하네요\n']",['']
전세,"['현재 아파트 전세 1.3억 보증금으로 4년(임차갱신권사용) 거주가 다음달에 만료될예정입니다. 현재 대출은 중기청전세대출 1억있는 상태이구요.지난주 신규계약으로 시세반영하여 2.5억으로 보증금을 증액하였는데, 중기청 전세대출은 이제 조건이 안되어 제 돈으로 1억원 대출상환을 하고 타은행에서 전세대출을 신규로 하려고 하는데요. 동일 임대인, 동일 목적물일경우에는 재계약? 으로 간주되어 기존 보증금에서 증액분만 대출이 된다는 말을 들었는데 기존 은행 중기청 대출을 제 돈으로 상환하고 타 은행에서 대출을 할때도 이 조항이 적용되나요? (LTV80% 적용하여 2억원 대출하고자 합니다)\n']",['']
전세,['부동산전세만기 후 전세가 안나가 세입자가 안구해질 때!!? 현재 부동산전세만기 되었는데 계약기간 2년 지났음에도 계속 살고 있는 상황입니다.이제 이사를 가려고 하니 집주인이 다음세입자를 구해오라고 하더라구요.저희는 10월이나 11월에는 이사를 가야하는 상황입니다...혹시 그때까지도 전세입자가 안구해졌을 때 집주인이 전세금액을 안돌려준다면 어떻게 해야할까요?그래도 전세금액 안올리고 꽤 살았는데 마지막 마무리까지 무탈하게 보냈으면 좋겠네요ㅠ여기는 근린시설 건물이라 전세대출이 어려운걸로 알고 있습니다따로 전세보증? 같은것도 안했습니다.\n'],"['부동산전세만기 되었는데 계약기간 2년 지났음에도 계속 살고 있는 상황입니다.\n<답변> 묵시적 갱신으로 살다가 나오는 경우에는 3개월 후에 나올 수 있습니다.\n이제 이사를 가려고 하니 집주인이 다음세입자를 구해오라고 하더라구요.\n저희는 10월이나 11월에는 이사를 가야하는 상황입니다...\n혹시 그때까지도 전세입자가 안구해졌을 때 집주인이 전세금액을 안돌려준다면 어떻게 해야할까요?\n그래도 전세금액 안올리고 꽤 살았는데 마지막 마무리까지 무탈하게 보냈으면 좋겠네요ㅠ\n<답변> 8월에 나간다고 했으면 11월에 나올 수 있습니다.\n7월에 나간다고 했어야 3개월 후인 10월에 나올 수 있습니다.\n그 전에 임차인이 안 구해지면 나갈 수 없습니다.\n여기는 근린시설 건물이라 전세대출이 어려운걸로 알고 있습니다\n<답변> 전세자금 대출이 안 되는 건물이면 전세 들어올 사람을 구하기는 쉽지 않습니다.\n전세자금 대출이 가능한 건물도 대출 이자가 비싸서 요즘 전세 구하는 수요도 없습니다.\n법으로는 3개월 후이지만, 현실적으로는 오래 걸릴 가능성이 높습니다.\n']"
전세,"['안녕하세요\xa0 부동산 전세 연장 관련 질문이 있는데요.전세 연장을 1회 진행을 하여 4년 가까이 전세를 살고 있습니다.전세 계약 만료일은 7월22일입니다.계약일 약 3개월 이전 임대인이 연락이 와서 전세 연장을 할꺼냐 묻길래할려고 한다고 하니까 그럼 계약만료일 전에 계약다시 하자고 하였습니다.그런데 금일 갑자기 임대인이 연락이 와서 주변 시세에 맞추어 전세금을 올려 달라고 하네요.계약 만료일 2개월이 남지 않은 상황에 갑자기 연락와서 당황스럽습니다.2개월이 남지 않은 상황이면 묵시적 연장으로 되는걸로 알고 있습니다만, 제가 아는것이 맞는지.아니면 임대인이 얘기 한대로 금액을 올려줘야 하는지 알고 싶습니다.금액이 아주 많이 커서 질문 드립니다. 상세한 답변 부탁 드립니다.\n']","['우선 3개월 이전에 임대인, 임차인 계약연장에 대한 의사소통을 한 것이기에 묵시적 갱신은 아닙니다.\n기존에 연장시에 계약갱신청구권 사용없이 연장 한 거라면, 갱신청구권 1회 사용이 가능 합니다.\n갱신청구권 사용에 의한 갱신계약일 경우 5%이내 증액은 안됩니다.\n']"
전세,"['전세 원룸 2년 계약이 만료되고 자동으로 연장되었겠거니 했는데 계약만료일 2주 후에 집주인에게서 월세로 돌리겠다는 통보를 받았습니다. 말씨름 하기싫어 차차 집알아보고있고, 바로 빼줄수도 있을거 같은데 이사비용은 받고 이사를 가고싶습니다. 이럴땐 보통 얼마를 받아야 적당할까요? 전세금 4000입니다.\n']",['']
전세,['다세대주택에 전세계약을 하려고보니 등기부등본에 신탁회사가 소유주였습니다. 부동산에서는 깨끗한곳이라고 해서 계약금 지급을 했는데 따로 알아보니 부동산 원래 소유주랑 계약하는것이아니라 신탁회사 현제 소유쥬랑 ㄱㅖ약을 해야한다고 하더라구요? 그래서 중개인분께말씀드리니 그럼 신탁회사랑 계약을 할수있게해주겠다고하셨고 몇일후 계약 할때 5프로를 입금하면 그다음 신탁을 말소한다고 하샸습니다. 그럼저는 이대로 신탁회사랑 계약하고 이후 집주인이 신탁을 말소하면 그이후 잔금을 보낼때 말소가되어있으니 원소유자 집주인과 계약하며 잔금을 보내면 되는건가요? ㅜㅜ ****제대로된 답변 부탁드립니다. 링크 같은거 남기지말아주세요 부탁합니다.****^\n'],['']
전세,"['안녕하세요.부동산 전세계약할 때예를 들어 5억 이라면,아버지 3억, 저 2억 등 이런 식으로 나누어 지불해도 되나요?전세 기간 끝나고 돈을 다시 돌려받을 때 각각 돌려받을 수 있는지도 궁금합니다.명의는 아버지 명의로 계약하려 합니다.\n']",['질문자님 상황에서는 계약서에 추가특약사항으로 각입금및 계좌번호기재 추후 반환시에도 동일하게로 잘 기록하셔서 계약하시면 됩니다\n']
전세,['전세보증가입하기위해서 부동산에 필요한 서류를 요청했는데 건물주가 변경되면서 전입세대열람서를 떼달라고 해서 드렸는데 ....건물주 도장을 새로 찍어야해서 입주민들이 계약한각자 부동산에 연락을 해야한다면서(?)서류를 보름넘게 보내주지않고 있습니다처음 계약할때부터 전세보증가입할수 있는 집으로 알아봤고 계약서상에도 적혀있어요공인중개사분들 부동산관련 지식있으신 분들ㅜㅜㅜ원래 건물주가 변경되면 전세보증가입하기위한서류 준비하는데 오래걸리나요????ㅠㅠ원래 전화도 잘 안 받고 문자도 읽씹 하고그러나요????????ㅠㅠ\n'],"['너 뭐가 뭔지 지금 모르잖아.\n성형외과 만 알고 ^^\n건물 시세 10억 70% = 7억 놓구요\n선순위 대출 3억원 (근저당 120% 3.6억원) 빼면\n=> 4억 남아요\n건물 (월세는 소액임차보증금 / 반전세 / 전세보증금) 다 더해서 + 상가 보증금 까지 다 더해서\n=> 4억 넘지 않으면 안전합니다. (내 보증금 포함임)\n- 건물 시세 확인 (근저당 은행 감정가 / 월세 35~40만원 당 1억 정도 추정)\n- 건물 월세는 소액임차보증금 / 반전세 / 전세보증금 (전세권 설정 / 전입세대열람 내역 조회)\n위에 2개 구해서 위 계산 산수 다시 해보세요.\n70% = 경매 낙찰률 예상 입니다.\n주의사항은 건물에 월세 있으면 보증금 아니고\n2000~5000 지역별 우선변제금으로 방마다 계산하셔야 합니당.\n70% 산수 끝!\n-----\n월세 최우선변제금 사기, 월세가 더 위험하다. 바보 세입자들아.\nhttp://naver.me/5u5YR2Az\n월세 최우선변제금 사기, 70% 산수를 하자.\n월세나 반전세 들어가는 청년들이 특히 잘 당하는 사기이다.\n지역별 최우선변제금만 믿고 계약을 무턱대로 한다.\n[원룸 다가구 건물]\n10억 건물에 건물주가 대출을 7억을 이미 받았다.\n방 20개 x 우선변제금 2000만원 지역이라면 총 4억이다.\n더하면 11억이고, 1억 역전세 사기가 된다.\n건물주는 건물을 10억 짜리를 공짜로 사고 1억을 번다.\n10채 사고 10억\n100채 사고 100억이 공짜로 생긴다...\n-> 100채 건물은 고의 경매 파산\n제발 최우선 변제금을 맹신하지 말고,\n건물주의 대출 + 세입자 보증금을 더해서 건물 시세 70%~75% 이하인지 확인을 해야 한다.\n[아파트 오피스텔]\n1억 집\n집주인 대출 8000 만원 받았다\n우선변제금 5000 만원 안전하다고 전세 들어가면?\n1.30억 (-3000만원 깡통전세)\n집주인 3000만원 사기가 된다.\n1채 3000만원\n10채 3억\n100채 30억 -> 캐나다 영주권 사서 집 100채 모조리 경매로 버리고 먹튀가능.\n1000채 300억 -> 바마하 계좌, 비트코인 세탁 후 잠적\n-> 1000채 모조리 고의 경매 파산\n우선변제금을 맹신하지 말기 바랍니다.\n집주인의 대출금과 + 우선변제금을 더해\n-> 건물 매매가 70~80% 이하로 산수를 꼭 하시기 바랍니다.\n출처 : 2022년 5월 출간 예정 -> 바보아저씨의 부동산 이야기 (원고)\n월세 최우선변제금 사기, 월세가 더 위험하다. 바보 세입자들아.\nhttp://naver.me/5u5YR2Az\n지금 집값 폭락해서\n공시가 > 매매가 상태야\n너 보증보험 가입하면 무조건 사기 당해\n정신 차리세요.\n매매 2.5억\n공시 2.0억 X 150%\n전세 3.0억\n=> 전세 보증보험 가능 + 5000만원 역전세 사기\n바뀐 집주인(서울역 노숙자) + 압류 + 체납 + 잠적 + 연락두절 -> 고의 경매 파산\n- 집주인 대출 없네요~\n- 전세보증보험 들었네요\n- 1순위 전세권 설정이네요 (확정일자+전입신고)\n-> 그런데 전세사기 당하는 쓰레기 국가\n전세보증보험을 들면 -> 전세사기를 무조건 당한다. (조선일보 공식기사) - 1\nhttps://naver.me/5gro91Go\n전세보증보험을 들면 -> 전세사기를 무조건 당한다. (쓰레기 헬-조-선) - 2\nhttp://naver.me/FrvbDQS8\n지금 집값 폭락해서\n공시가 > 매매가 상태야\n너 보증보험 가입하면 무조건 사기 당해\n정신 차리세요.\n-----\n전세금 1.50억 안전하려면\n융자 없이\n매매가 1.87억 이상나와야\n집 80% 경매 낙찰로 망해도 안전합니다.\n전세금 2.00억 안전하려면\n융자 없이\n매매가 2.50억 이상나와야\n집 80% 경매 낙찰로 망해도 안전합니다.\n깡통전세 조심하시구요.\n[전세사기 중개사 통수 예방법]\n계약자 집주인 = 집주인 통화 = 등기부등본 소유권자 = 예금주 이름 확인 (이체 직전까지 가보기)\n계약금 잔금 모조리 소유권자 예금주로 이체\n중개사 한테 절대 이체 금지\n- 잔금주기전 등기부등본 을구 근저당 확인 후 -> 잔금 + 계약서 확정일자 + 전입신고 철저\n- 집값 80% vs 집주인 융자 + 내보증금 더해서 집값 80% 넘기지 말기\n-----\n바보아저씨의 경제이야기 - 대한민국 만연한 미친 갭투기의 실제와 방법 폭로\n집 1억\n내돈 2000 + 전세 8000 (이 돈은 집 판사람한테 있습니다.)\n내돈 1000 + 전세 9000\n내돈 500 + 전세 9500 (이런데 들어가는 전세입자 많아요.)\n세입자 줄 8000만원~9500만원 전세금 집주인들 없어요.\n뒤에 세입자 돈 들어와야 님 주죠.\n이게 갭투기 기본인데요?\n1.2억 되면?\n-> 내돈 2000 -> 4000만원 2배 수익\n-> 내돈 1000 -> 3000만원 3배 수익\n-> 내돈 500 -> 2500만원 5배 수익\n8000만원 되면?\n-> 내돈 0원 망하고\n-> 집 경매로 그냥 넘기면 됨\n끝.\n전세금 없으면?\n당연히 없죠.\n뒤에 세입자 돈 받아서 주겠다\n배째라 하면 됨\n고민 끝.\n-----\n매매 2.5억\n공시 2.0억 X 150%\n전세 3.0억\n=> 전세 보증보험 가능 + 5000만원 역전세 사기\n+ 압류 + 체납 + 잠적 + 연락두절 -> 고의 경매 파산\n[건물]\n건물 10억\n공시 7억 X 150%\n전세 10.5억\n=> 전세 보증보험 가능 + 5000만원 역전세 사기\n바뀐 집주인(서울역 노숙자) + 압류 + 체납 + 잠적 + 연락두절 -> 고의 경매 파산\n원희룡 = 깡통전세 사기꾼\n전세보증보험 공시가 150% -> 140% 내렸는데\n공시가율 72% X 140% 하면 무조건 역전세 무갭투자야\n(매매가 전세가율 100.8% 역전세)\n그걸 대책이라고 내놓은게 무갭투기 사기꾼 원희룡\nhttps://naver.me/G2VWOBCZ\n국토부 고위 공무원 비서 출신이 쓴 폭로글\n정부가 무갭투기 사기꾼\n원글 폭로글\nhttp://naver.me/F1Lfy96m\nhttps://naver.me/xqvMjnTd\nhttps://naver.me/5pjJ8Mqd\nhttps://naver.me/G2VWOBCZ\n- 집주인 대출 없네요~\n- 전세보증보험 들었네요\n- 1순위 전세권 설정이네요 (확정일자+전입신고)\n-> 그런데 전세사기 당하는 쓰레기 국가\n헬조선, 불지옥, 전세사기 국가 = 대한민국\n전세 근저당 계산 방법 - 전세 사기 당하지 않는 방법\nhttp://naver.me/GEQmeYQ6\n[국가가 조장한 갭투기]\nHUG전세보증보험, 0원 갭투기를 조장하는 최악의 제도\n(전세대출과 보증보험의 관계)\nhttp://naver.me/IgtykrF4\nHUG전세보증보험, 컨설팅 전세사기, 그 실체를 고발합니다.\nhttp://naver.me/G3JfHylq\nHUG전세보증보험 컨설팅 이자지원 사기의 실체 폭로\n(강서구 800채 사기, 국토부가 주범)\nhttp://naver.me/56YjQ1iH\n국토부 공시가 30% 상승 -> 대한민국 모든 전세금 45% 대폭등!\n(HUG전세보증보험 때문에 대폭등!!!)\nhttp://naver.me/G8meluCF\n전세 이자지원 사기를 조장한 국토부 HUG 도둑 형제들\nhttp://naver.me/FzIVZj1q\n대한민국 집값은 왜 떨어질 수 없는가? (국토부 컨설턴트 출신의 대 폭로글)\n-> 매매 계약 중인 집에 매매가=전세가 동일한테 전세대출로 입주하는 BABO들 때문에 ^^\n-> 매매가 = 전세가 비슷한데 전세 입주하는 멍청이 BABO들 때문에 ^^\nhttp://naver.me/FYupn6PQ\n루나 코인 = 역전세 사기 = 폰지 사기\nhttp://naver.me/GjdlIFpx\n역전세 사기! 합법적으로 치세요! (feat. 국토부)\nhttp://naver.me/5thT8qm3\n매매 2.5억\n공시 2.0억 X 150%\n전세 3.0억\n=> 전세 보증보험 가능 + 5000만원 역전세 사기\n+ 압류 + 체납 + 잠적 + 연락두절 -> 고의 경매 파산\n전세보증보험을 들면 -> 전세사기를 무조건 당한다. (조선일보 공식기사) - 1\nhttps://naver.me/5gro91Go\n전세보증보험을 들면 -> 전세사기를 무조건 당한다. (쓰레기 헬-조-선) - 2\nhttp://naver.me/FrvbDQS8\n- 집주인 대출 없네요~\n- 전세보증보험 들었네요\n- 1순위 전세권 설정이네요 (확정일자+전입신고)\n-> 그런데 전세사기 당하는 쓰레기 국가\n전세보증보험 사기 주범 국토부 -> 대검찰청에 고발\n(고발) http://naver.me/5XUu2h5V\n(사건배당) http://naver.me/Fp15Xkq7\n은행 안심전세대출 + HUG 전세사기 방법 (공시가 150% 역전세 사기)\nhttp://naver.me/xRcnd4dJ\n- 5대그룹 대기업 근무\n- 5대은행 시중은행 근무\n- 국토해양부, 국토연구원 파견 근무\n']"
전세,"['아래 특약은 직접 작성 내용입니다집계약 진행중인 곳이 다가구라 허그 가입에 안될시 특약에 대해 쓴 내용이며그리고 계약을 진행하면서 부동산 중개업자가 직접 대리자 역활을했는데 위임장에는 임대인의 대리인이 아니었던 점이 이상하게 생각되어재계약 요구 했으며 이에 따른 추가적 특약사항을 넣은겁니다한번 봐주시고 고치면 될 부분 피드백 부탁드립니다1. 임차인은 hug 보증보험 보호를 받아야만 하며 보증보험 부결시 법적효력을 지닌 별도 반환증을 교부한다* 사업주 또는 회사를 통한 반환증 2. 임대인의 명의 이동시 전세보증금 반환 또는 명의 변경자와 재계약한다 3. 전세대출의 임차인의 문제가 아닌 해당 물건으로 인한 은행대출 부결시에는 계약금을 반환한다4. 임대인측의 계약금 및 전세보증금 반환 거부시 임차인은 민사소송 및 손해배상을 청구 한다* 변호사선임/각종 기회비용 등 포함5. 본 계약은 대리인의 대리계약시 전체적 대리권 행사로 본다 즉 이에 따른 제반사항 전체에 대한 책임을 감수 한다 * 민법 해당내용 및 판례 참조6.해당 계약의 모든 제반사항에 대한 문제 발생에 임대인은 협조 하며 거부권 행사 시 임차인이 부동산법, 민법, 형사법으로 판례를 참고하여 법적조치 가능 함을 감수한다문구에서 수정해야할 사항 또는 추가해야 할 것들을 문의 드립니다또한 부동산 업자에게 제 3자에게 손해배상 가능한 문구 도 부탁드립니다\n']",['']
전세,['내일 부동산에서 전세 계약을 진행하는데요문자로 신분증 앞면 사진을 요구하셔서요이게 통상적인건가요?\n'],['질문에 답변드리겠습니다.\n1. 부동산에서 신분증 앞 뒷면을 요구하는 이유는 계약서작성에 활용할려는 것으로 보입니다.\n2. 이러한 경우 질문자님의 선택에 따라 판단해야 하는 사항이고 그렇게까지 할 필요는 없어 보입니다.\n']
전세,"['2020년 12월 말일부터 22년 12월 말일까지 2년간 전세계약을 하고 현재까지 거주 중인데결혼을 하게 되어 전세계약을 중도해지하고 전세금을 빼고싶은 상황입니다.이럴 경우, 집주인과 먼저 이야기를 하고 협의가 잘 된다면 새 새입자를 구할 필요없이 전세계약을 해지할 수도 있나요?새 새입자를 구해야할 경우 아직 계약일이 6개월이상 남은 시점이기 때문에 제가 부동산에 이야기하여 새 새입자를 찾으면 되는 것인지 궁금합니다.\n']",['']
전세,"[""오피스텔 전세 계약 관련해서 몇가지 질문드립니다 제발 도와주세요...!!!!!!!\xa0 특이사항 :\xa01)\xa0 첫 신규 계약 시에 보증금보험을 들지 않았는데 이번에 재계약을 하면서 보증금 보험을 가입하고,\xa02) 대출상품도 다른 상품으로 갈아타려고 합니다. (청년전세대출 7천+신용대출1억 -> 청년전세만 1억7천)\xa03) 임대인이 2년 계약 기간 내에 한 번 변경되었습니다. (새 임대인이 제 전세금을 끼고 오피스텔 매매)-> 이런 경우에 별도의 절차나 중개인이 필요한가요?1. 2년 전세계약 만기가 4월인데, 임대인으로부터 계속 거주할 것인지 묻는 연락이 3월에 왔다면, 이러한 경우 '만기 전 2달 전' 성립이 안되기 때문에 묵시적 갱신에 속하는게 맞나요?2. 위와 같이 '묵시적 갱신' 으로 재계약 하는 경우, 별도의 계약서를 작성해야하는지, 특히 부동산을 끼고 복비를 내면서 진행을 해야 하는 건지 궁금합니다.\xa03. 위와 같은 상황에서 재계약 시 확정일자를 새로 받아야 하나요?너무 복잡해서 질문하는 것도 힘드네요..ㅠㅠㅠ부동산 전문가분 제발 도와주세요 ㅠㅠ\n""]",['']
